pair,effective_date,rate
GBP/EUR,1984-04-06 ,0.59602 
GBP/EUR,1984-04-09 ,0.59574 
GBP/EUR,1984-04-10 ,0.59447 
GBP/EUR,1984-04-11 ,0.59387 
GBP/EUR,1984-04-12 ,0.59476 
GBP/EUR,1984-04-13 ,0.59516 
GBP/EUR,1984-04-16 ,0.59452 
GBP/EUR,1984-04-17 ,0.59513 
GBP/EUR,1984-04-18 ,0.59466 
GBP/EUR,1984-04-19 ,0.59350 
GBP/EUR,1984-04-24 ,0.59030 
GBP/EUR,1984-04-25 ,0.59123 
GBP/EUR,1984-04-26 ,0.59017 
GBP/EUR,1984-04-27 ,0.59093 
GBP/EUR,1984-04-30 ,0.58966 
GBP/EUR,1984-05-02 ,0.58685 
GBP/EUR,1984-05-03 ,0.58572 
GBP/EUR,1984-05-04 ,0.58590 
GBP/EUR,1984-05-07 ,0.58374 
GBP/EUR,1984-05-08 ,0.58203 
GBP/EUR,1984-05-09 ,0.58462 
GBP/EUR,1984-05-10 ,0.58350 
GBP/EUR,1984-05-11 ,0.58506 
GBP/EUR,1984-05-14 ,0.58608 
GBP/EUR,1984-05-15 ,0.58667 
GBP/EUR,1984-05-16 ,0.58717 
GBP/EUR,1984-05-17 ,0.58392 
GBP/EUR,1984-05-18 ,0.58287 
GBP/EUR,1984-05-21 ,0.58272 
GBP/EUR,1984-05-22 ,0.58745 
GBP/EUR,1984-05-23 ,0.58830 
GBP/EUR,1984-05-24 ,0.58854 
GBP/EUR,1984-05-25 ,0.59250 
GBP/EUR,1984-05-28 ,0.59188 
GBP/EUR,1984-05-29 ,0.59054 
GBP/EUR,1984-05-30 ,0.59208 
GBP/EUR,1984-06-01 ,0.59331 
GBP/EUR,1984-06-04 ,0.59450 
GBP/EUR,1984-06-05 ,0.59570 
GBP/EUR,1984-06-06 ,0.59437 
GBP/EUR,1984-06-07 ,0.59406 
GBP/EUR,1984-06-08 ,0.59424 
GBP/EUR,1984-06-12 ,0.59303 
GBP/EUR,1984-06-13 ,0.59311 
GBP/EUR,1984-06-14 ,0.59320 
GBP/EUR,1984-06-15 ,0.59199 
GBP/EUR,1984-06-18 ,0.59076 
GBP/EUR,1984-06-19 ,0.58891 
GBP/EUR,1984-06-20 ,0.58993 
GBP/EUR,1984-06-21 ,0.59042 
GBP/EUR,1984-06-22 ,0.58992 
GBP/EUR,1984-06-25 ,0.58990 
GBP/EUR,1984-06-26 ,0.59239 
GBP/EUR,1984-06-27 ,0.59187 
GBP/EUR,1984-06-28 ,0.59431 
GBP/EUR,1984-06-29 ,0.59393 
GBP/EUR,1984-07-02 ,0.59344 
GBP/EUR,1984-07-03 ,0.59399 
GBP/EUR,1984-07-04 ,0.59476 
GBP/EUR,1984-07-05 ,0.59629 
GBP/EUR,1984-07-06 ,0.59702 
GBP/EUR,1984-07-09 ,0.59991 
GBP/EUR,1984-07-10 ,0.60313 
GBP/EUR,1984-07-11 ,0.60102 
GBP/EUR,1984-07-12 ,0.59911 
GBP/EUR,1984-07-13 ,0.59655 
GBP/EUR,1984-07-16 ,0.59828 
GBP/EUR,1984-07-17 ,0.59475 
GBP/EUR,1984-07-18 ,0.59645 
GBP/EUR,1984-07-19 ,0.59406 
GBP/EUR,1984-07-20 ,0.59223 
GBP/EUR,1984-07-23 ,0.59159 
GBP/EUR,1984-07-24 ,0.58965 
GBP/EUR,1984-07-25 ,0.58994 
GBP/EUR,1984-07-26 ,0.59007 
GBP/EUR,1984-07-27 ,0.59353 
GBP/EUR,1984-07-30 ,0.59169 
GBP/EUR,1984-07-31 ,0.59196 
GBP/EUR,1984-08-01 ,0.59011 
GBP/EUR,1984-08-02 ,0.58972 
GBP/EUR,1984-08-03 ,0.58952 
GBP/EUR,1984-08-06 ,0.58922 
GBP/EUR,1984-08-07 ,0.58732 
GBP/EUR,1984-08-08 ,0.58848 
GBP/EUR,1984-08-09 ,0.58805 
GBP/EUR,1984-08-10 ,0.59003 
GBP/EUR,1984-08-13 ,0.58815 
GBP/EUR,1984-08-14 ,0.58789 
GBP/EUR,1984-08-15 ,0.58984 
GBP/EUR,1984-08-16 ,0.59102 
GBP/EUR,1984-08-17 ,0.59268 
GBP/EUR,1984-08-20 ,0.59135 
GBP/EUR,1984-08-21 ,0.59092 
GBP/EUR,1984-08-22 ,0.59143 
GBP/EUR,1984-08-23 ,0.59548 
GBP/EUR,1984-08-24 ,0.59570 
GBP/EUR,1984-08-27 ,0.59588 
GBP/EUR,1984-08-28 ,0.59196 
GBP/EUR,1984-08-29 ,0.59293 
GBP/EUR,1984-08-30 ,0.59159 
GBP/EUR,1984-08-31 ,0.59150 
GBP/EUR,1984-09-03 ,0.59067 
GBP/EUR,1984-09-04 ,0.59275 
GBP/EUR,1984-09-05 ,0.59183 
GBP/EUR,1984-09-06 ,0.59127 
GBP/EUR,1984-09-07 ,0.59018 
GBP/EUR,1984-09-10 ,0.58861 
GBP/EUR,1984-09-11 ,0.58599 
GBP/EUR,1984-09-12 ,0.58636 
GBP/EUR,1984-09-13 ,0.58415 
GBP/EUR,1984-09-14 ,0.58439 
GBP/EUR,1984-09-17 ,0.58558 
GBP/EUR,1984-09-18 ,0.59025 
GBP/EUR,1984-09-19 ,0.58698 
GBP/EUR,1984-09-20 ,0.58672 
GBP/EUR,1984-09-21 ,0.58441 
GBP/EUR,1984-09-24 ,0.59285 
GBP/EUR,1984-09-25 ,0.59043 
GBP/EUR,1984-09-26 ,0.59027 
GBP/EUR,1984-09-27 ,0.59320 
GBP/EUR,1984-09-28 ,0.59271 
GBP/EUR,1984-10-01 ,0.59208 
GBP/EUR,1984-10-02 ,0.59212 
GBP/EUR,1984-10-03 ,0.59311 
GBP/EUR,1984-10-04 ,0.59281 
GBP/EUR,1984-10-05 ,0.59248 
GBP/EUR,1984-10-08 ,0.59300 
GBP/EUR,1984-10-09 ,0.59132 
GBP/EUR,1984-10-10 ,0.59042 
GBP/EUR,1984-10-11 ,0.58922 
GBP/EUR,1984-10-12 ,0.58822 
GBP/EUR,1984-10-15 ,0.59068 
GBP/EUR,1984-10-16 ,0.59257 
GBP/EUR,1984-10-17 ,0.59653 
GBP/EUR,1984-10-18 ,0.60034 
GBP/EUR,1984-10-19 ,0.60596 
GBP/EUR,1984-10-22 ,0.60471 
GBP/EUR,1984-10-23 ,0.60582 
GBP/EUR,1984-10-24 ,0.60545 
GBP/EUR,1984-10-25 ,0.60107 
GBP/EUR,1984-10-26 ,0.60210 
GBP/EUR,1984-10-29 ,0.60198 
GBP/EUR,1984-10-30 ,0.60289 
GBP/EUR,1984-10-31 ,0.60406 
GBP/EUR,1984-11-01 ,0.60428 
GBP/EUR,1984-11-02 ,0.60369 
GBP/EUR,1984-11-05 ,0.60029 
GBP/EUR,1984-11-06 ,0.60022 
GBP/EUR,1984-11-07 ,0.59972 
GBP/EUR,1984-11-08 ,0.59846 
GBP/EUR,1984-11-09 ,0.59875 
GBP/EUR,1984-11-12 ,0.59750 
GBP/EUR,1984-11-13 ,0.59667 
GBP/EUR,1984-11-14 ,0.59714 
GBP/EUR,1984-11-15 ,0.59634 
GBP/EUR,1984-11-16 ,0.59780 
GBP/EUR,1984-11-19 ,0.59781 
GBP/EUR,1984-11-20 ,0.59765 
GBP/EUR,1984-11-21 ,0.60082 
GBP/EUR,1984-11-22 ,0.60313 
GBP/EUR,1984-11-23 ,0.60382 
GBP/EUR,1984-11-26 ,0.60631 
GBP/EUR,1984-11-27 ,0.60477 
GBP/EUR,1984-11-28 ,0.60451 
GBP/EUR,1984-11-29 ,0.60306 
GBP/EUR,1984-11-30 ,0.60126 
GBP/EUR,1984-12-03 ,0.60127 
GBP/EUR,1984-12-04 ,0.60116 
GBP/EUR,1984-12-05 ,0.60141 
GBP/EUR,1984-12-06 ,0.60337 
GBP/EUR,1984-12-07 ,0.60279 
GBP/EUR,1984-12-10 ,0.60042 
GBP/EUR,1984-12-11 ,0.60188 
GBP/EUR,1984-12-12 ,0.60383 
GBP/EUR,1984-12-13 ,0.60363 
GBP/EUR,1984-12-14 ,0.60427 
GBP/EUR,1984-12-17 ,0.60502 
GBP/EUR,1984-12-18 ,0.60956 
GBP/EUR,1984-12-19 ,0.61308 
GBP/EUR,1984-12-20 ,0.61416 
GBP/EUR,1984-12-21 ,0.61116 
GBP/EUR,1984-12-27 ,0.60864 
GBP/EUR,1984-12-28 ,0.61048 
GBP/EUR,1984-12-31 ,0.60985 
GBP/EUR,1985-01-02 ,0.61438 
GBP/EUR,1985-01-03 ,0.61317 
GBP/EUR,1985-01-04 ,0.61225 
GBP/EUR,1985-01-07 ,0.61403 
GBP/EUR,1985-01-08 ,0.61397 
GBP/EUR,1985-01-09 ,0.61657 
GBP/EUR,1985-01-10 ,0.62052 
GBP/EUR,1985-01-11 ,0.62629 
GBP/EUR,1985-01-14 ,0.62251 
GBP/EUR,1985-01-15 ,0.62381 
GBP/EUR,1985-01-16 ,0.62310 
GBP/EUR,1985-01-17 ,0.62326 
GBP/EUR,1985-01-18 ,0.62389 
GBP/EUR,1985-01-21 ,0.62348 
GBP/EUR,1985-01-22 ,0.62360 
GBP/EUR,1985-01-23 ,0.62695 
GBP/EUR,1985-01-24 ,0.62823 
GBP/EUR,1985-01-25 ,0.62855 
GBP/EUR,1985-01-28 ,0.62943 
GBP/EUR,1985-01-29 ,0.62783 
GBP/EUR,1985-01-30 ,0.62470 
GBP/EUR,1985-01-31 ,0.62262 
GBP/EUR,1985-02-01 ,0.62127 
GBP/EUR,1985-02-04 ,0.62266 
GBP/EUR,1985-02-05 ,0.62179 
GBP/EUR,1985-02-06 ,0.62075 
GBP/EUR,1985-02-07 ,0.61832 
GBP/EUR,1985-02-08 ,0.61512 
GBP/EUR,1985-02-11 ,0.61850 
GBP/EUR,1985-02-12 ,0.61977 
GBP/EUR,1985-02-13 ,0.62059 
GBP/EUR,1985-02-14 ,0.61943 
GBP/EUR,1985-02-15 ,0.61724 
GBP/EUR,1985-02-18 ,0.61547 
GBP/EUR,1985-02-19 ,0.61524 
GBP/EUR,1985-02-20 ,0.61388 
GBP/EUR,1985-02-21 ,0.61137 
GBP/EUR,1985-02-22 ,0.61140 
GBP/EUR,1985-02-25 ,0.60891 
GBP/EUR,1985-02-26 ,0.61554 
GBP/EUR,1985-02-27 ,0.61009 
GBP/EUR,1985-02-28 ,0.61280 
GBP/EUR,1985-03-01 ,0.61832 
GBP/EUR,1985-03-04 ,0.61548 
GBP/EUR,1985-03-05 ,0.61366 
GBP/EUR,1985-03-06 ,0.61352 
GBP/EUR,1985-03-07 ,0.61409 
GBP/EUR,1985-03-08 ,0.61268 
GBP/EUR,1985-03-11 ,0.61232 
GBP/EUR,1985-03-12 ,0.61183 
GBP/EUR,1985-03-13 ,0.61052 
GBP/EUR,1985-03-14 ,0.60865 
GBP/EUR,1985-03-15 ,0.60832 
GBP/EUR,1985-03-18 ,0.60378 
GBP/EUR,1985-03-19 ,0.59701 
GBP/EUR,1985-03-20 ,0.59722 
GBP/EUR,1985-03-21 ,0.59355 
GBP/EUR,1985-03-22 ,0.59063 
GBP/EUR,1985-03-25 ,0.58965 
GBP/EUR,1985-03-26 ,0.58830 
GBP/EUR,1985-03-27 ,0.58343 
GBP/EUR,1985-03-28 ,0.58452 
GBP/EUR,1985-03-29 ,0.58402 
GBP/EUR,1985-04-01 ,0.58735 
GBP/EUR,1985-04-02 ,0.58726 
GBP/EUR,1985-04-03 ,0.58612 
GBP/EUR,1985-04-04 ,0.58781 
GBP/EUR,1985-04-09 ,0.58770 
GBP/EUR,1985-04-10 ,0.58799 
GBP/EUR,1985-04-11 ,0.58401 
GBP/EUR,1985-04-12 ,0.58308 
GBP/EUR,1985-04-15 ,0.57876 
GBP/EUR,1985-04-16 ,0.58044 
GBP/EUR,1985-04-17 ,0.57784 
GBP/EUR,1985-04-18 ,0.57972 
GBP/EUR,1985-04-19 ,0.58158 
GBP/EUR,1985-04-22 ,0.58135 
GBP/EUR,1985-04-23 ,0.58012 
GBP/EUR,1985-04-24 ,0.58460 
GBP/EUR,1985-04-25 ,0.58925 
GBP/EUR,1985-04-26 ,0.58963 
GBP/EUR,1985-04-29 ,0.58286 
GBP/EUR,1985-04-30 ,0.58245 
GBP/EUR,1985-05-02 ,0.58288 
GBP/EUR,1985-05-03 ,0.58002 
GBP/EUR,1985-05-06 ,0.58218 
GBP/EUR,1985-05-07 ,0.58268 
GBP/EUR,1985-05-08 ,0.58043 
GBP/EUR,1985-05-09 ,0.58123 
GBP/EUR,1985-05-10 ,0.58167 
GBP/EUR,1985-05-13 ,0.58071 
GBP/EUR,1985-05-14 ,0.57881 
GBP/EUR,1985-05-15 ,0.57843 
GBP/EUR,1985-05-17 ,0.57559 
GBP/EUR,1985-05-20 ,0.57535 
GBP/EUR,1985-05-21 ,0.57578 
GBP/EUR,1985-05-22 ,0.57482 
GBP/EUR,1985-05-23 ,0.57634 
GBP/EUR,1985-05-24 ,0.57593 
GBP/EUR,1985-05-28 ,0.57557 
GBP/EUR,1985-05-29 ,0.57409 
GBP/EUR,1985-05-30 ,0.57269 
GBP/EUR,1985-05-31 ,0.57183 
GBP/EUR,1985-06-03 ,0.57016 
GBP/EUR,1985-06-04 ,0.57326 
GBP/EUR,1985-06-05 ,0.57784 
GBP/EUR,1985-06-06 ,0.57771 
GBP/EUR,1985-06-07 ,0.57453 
GBP/EUR,1985-06-10 ,0.57435 
GBP/EUR,1985-06-11 ,0.57489 
GBP/EUR,1985-06-12 ,0.57564 
GBP/EUR,1985-06-13 ,0.57351 
GBP/EUR,1985-06-14 ,0.57263 
GBP/EUR,1985-06-17 ,0.57408 
GBP/EUR,1985-06-18 ,0.57194 
GBP/EUR,1985-06-19 ,0.56968 
GBP/EUR,1985-06-20 ,0.57045 
GBP/EUR,1985-06-21 ,0.57134 
GBP/EUR,1985-06-24 ,0.56838 
GBP/EUR,1985-06-25 ,0.56990 
GBP/EUR,1985-06-26 ,0.56925 
GBP/EUR,1985-06-27 ,0.56817 
GBP/EUR,1985-06-28 ,0.56775 
GBP/EUR,1985-07-01 ,0.56499 
GBP/EUR,1985-07-02 ,0.56594 
GBP/EUR,1985-07-03 ,0.56659 
GBP/EUR,1985-07-04 ,0.56422 
GBP/EUR,1985-07-05 ,0.56378 
GBP/EUR,1985-07-08 ,0.56296 
GBP/EUR,1985-07-09 ,0.55904 
GBP/EUR,1985-07-10 ,0.55485 
GBP/EUR,1985-07-11 ,0.55837 
GBP/EUR,1985-07-12 ,0.56095 
GBP/EUR,1985-07-15 ,0.56139 
GBP/EUR,1985-07-16 ,0.56125 
GBP/EUR,1985-07-17 ,0.56024 
GBP/EUR,1985-07-18 ,0.55960 
GBP/EUR,1985-07-19 ,0.55841 
GBP/EUR,1985-07-22 ,0.55800 
GBP/EUR,1985-07-23 ,0.55695 
GBP/EUR,1985-07-24 ,0.55662 
GBP/EUR,1985-07-25 ,0.55641 
GBP/EUR,1985-07-26 ,0.55539 
GBP/EUR,1985-07-29 ,0.55601 
GBP/EUR,1985-07-30 ,0.55671 
GBP/EUR,1985-07-31 ,0.56202 
GBP/EUR,1985-08-01 ,0.57196 
GBP/EUR,1985-08-02 ,0.57870 
GBP/EUR,1985-08-05 ,0.57456 
GBP/EUR,1985-08-06 ,0.58024 
GBP/EUR,1985-08-07 ,0.58128 
GBP/EUR,1985-08-08 ,0.57871 
GBP/EUR,1985-08-09 ,0.57951 
GBP/EUR,1985-08-12 ,0.57584 
GBP/EUR,1985-08-13 ,0.57361 
GBP/EUR,1985-08-14 ,0.57585 
GBP/EUR,1985-08-15 ,0.57627 
GBP/EUR,1985-08-16 ,0.57505 
GBP/EUR,1985-08-19 ,0.57563 
GBP/EUR,1985-08-20 ,0.57588 
GBP/EUR,1985-08-21 ,0.57585 
GBP/EUR,1985-08-22 ,0.57597 
GBP/EUR,1985-08-23 ,0.57558 
GBP/EUR,1985-08-26 ,0.57542 
GBP/EUR,1985-08-27 ,0.57385 
GBP/EUR,1985-08-28 ,0.57333 
GBP/EUR,1985-08-29 ,0.57218 
GBP/EUR,1985-08-30 ,0.57111 
GBP/EUR,1985-09-02 ,0.56915 
GBP/EUR,1985-09-03 ,0.57066 
GBP/EUR,1985-09-04 ,0.57011 
GBP/EUR,1985-09-05 ,0.57120 
GBP/EUR,1985-09-06 ,0.57314 
GBP/EUR,1985-09-09 ,0.58141 
GBP/EUR,1985-09-10 ,0.57679 
GBP/EUR,1985-09-11 ,0.57667 
GBP/EUR,1985-09-12 ,0.57682 
GBP/EUR,1985-09-13 ,0.57283 
GBP/EUR,1985-09-16 ,0.57503 
GBP/EUR,1985-09-17 ,0.57521 
GBP/EUR,1985-09-18 ,0.57473 
GBP/EUR,1985-09-19 ,0.57331 
GBP/EUR,1985-09-20 ,0.57143 
GBP/EUR,1985-09-23 ,0.57135 
GBP/EUR,1985-09-24 ,0.57285 
GBP/EUR,1985-09-25 ,0.57487 
GBP/EUR,1985-09-26 ,0.57946 
GBP/EUR,1985-09-27 ,0.58977 
GBP/EUR,1985-09-30 ,0.58953 
GBP/EUR,1985-10-01 ,0.58862 
GBP/EUR,1985-10-02 ,0.59296 
GBP/EUR,1985-10-03 ,0.59130 
GBP/EUR,1985-10-04 ,0.59335 
GBP/EUR,1985-10-07 ,0.59042 
GBP/EUR,1985-10-08 ,0.59144 
GBP/EUR,1985-10-09 ,0.59156 
GBP/EUR,1985-10-10 ,0.59011 
GBP/EUR,1985-10-11 ,0.59071 
GBP/EUR,1985-10-14 ,0.58874 
GBP/EUR,1985-10-15 ,0.58768 
GBP/EUR,1985-10-16 ,0.58476 
GBP/EUR,1985-10-17 ,0.58874 
GBP/EUR,1985-10-18 ,0.58803 
GBP/EUR,1985-10-21 ,0.58531 
GBP/EUR,1985-10-22 ,0.58431 
GBP/EUR,1985-10-23 ,0.58449 
GBP/EUR,1985-10-24 ,0.58484 
GBP/EUR,1985-10-25 ,0.58754 
GBP/EUR,1985-10-28 ,0.58689 
GBP/EUR,1985-10-29 ,0.58571 
GBP/EUR,1985-10-30 ,0.58603 
GBP/EUR,1985-10-31 ,0.58567 
GBP/EUR,1985-11-01 ,0.58883 
GBP/EUR,1985-11-04 ,0.58996 
GBP/EUR,1985-11-05 ,0.58924 
GBP/EUR,1985-11-06 ,0.59080 
GBP/EUR,1985-11-07 ,0.59334 
GBP/EUR,1985-11-08 ,0.59434 
GBP/EUR,1985-11-11 ,0.59227 
GBP/EUR,1985-11-12 ,0.59500 
GBP/EUR,1985-11-13 ,0.59383 
GBP/EUR,1985-11-14 ,0.59277 
GBP/EUR,1985-11-15 ,0.59239 
GBP/EUR,1985-11-18 ,0.59187 
GBP/EUR,1985-11-19 ,0.59244 
GBP/EUR,1985-11-20 ,0.59251 
GBP/EUR,1985-11-21 ,0.59083 
GBP/EUR,1985-11-22 ,0.59101 
GBP/EUR,1985-11-25 ,0.58869 
GBP/EUR,1985-11-26 ,0.59041 
GBP/EUR,1985-11-27 ,0.58997 
GBP/EUR,1985-11-28 ,0.59141 
GBP/EUR,1985-11-29 ,0.59063 
GBP/EUR,1985-12-02 ,0.58933 
GBP/EUR,1985-12-03 ,0.58971 
GBP/EUR,1985-12-04 ,0.58953 
GBP/EUR,1985-12-05 ,0.59102 
GBP/EUR,1985-12-06 ,0.59126 
GBP/EUR,1985-12-09 ,0.59556 
GBP/EUR,1985-12-10 ,0.60160 
